company_names,cars_names,engines,horsepower,total_speed,performance0__100_km_h,cars_prices,fuel_types,seats,torque,engine_cc,battery_capacity_kwh
Jaguar Land Rover,Jaguar F-PACE S 30t AWD,I4 Petrol,247.0,225.0,6.4,60000.0,Petrol,5,365.0,1999.0,
Jaguar Land Rover,Jaguar E-PACE R-Dynamic,I4 Petrol,246.0,230.0,6.8,55000.0,Petrol,5,430.0,1999.0,
Jaguar Land Rover,Jaguar XJ50,V6 Petrol,300.0,250.0,6.0,80000.0,Petrol,5,400.0,2995.0,
Jaguar Land Rover,Jaguar F-Type 75th Anniversary Edition,V8 Petrol,550.0,300.0,3.9,100000.0,Petrol,2,680.0,5000.0,
Jaguar Land Rover,Jaguar F-PACE S AWD,I4 Petrol,340.0,,5.4,65000.0,Petrol,5,480.0,1999.0,
Jaguar Land Rover,Jaguar XE SE,I4 Petrol,250.0,240.0,6.2,50000.0,Petrol,5,365.0,1999.0,
Jaguar Land Rover,Jaguar F-Type V6 S Convertible,V6 Petrol,380.0,280.0,4.8,80000.0,Petrol,2,460.0,2995.0,
Jaguar Land Rover,Jaguar XE R-Sport AWD,I4 Petrol,300.0,,5.5,55000.0,Petrol,5,400.0,1999.0,
Jaguar Land Rover,Jaguar XF Portfolio AWD,I4 Petrol,340.0,,5.4,60000.0,Petrol,5,450.0,1999.0,
Jaguar Land Rover,Jaguar F-Type Coupe R,V8 Petrol,550.0,300.0,3.9,100000.0,Petrol,2,680.0,5000.0,
Jaguar Land Rover,Jaguar I-PACE First Edition,Electric (Dual Motor),400.0,200.0,4.5,85000.0,Electric,5,696.0,,90.0
Jaguar Land Rover,Jaguar F-PACE Prestige AWD,I4 Petrol,340.0,,5.4,65000.0,Petrol,5,480.0,1999.0,
Jaguar Land Rover,Jaguar XJ Supercharged,V8 Petrol,510.0,280.0,4.2,90000.0,Petrol,5,625.0,5000.0,
Jaguar Land Rover,Jaguar F-Type P450 AWD,V8 Petrol,450.0,290.0,4.0,90000.0,Petrol,2,600.0,5000.0,
Jaguar Land Rover,Jaguar F-PACE P400e Plug-in Hybrid,I4 Petrol + Electric Motor,398.0,220.0,5.1,75000.0,Plug-in Hybrid,5,640.0,1999.0,
Jaguar Land Rover,Jaguar F-Type P300 Coupe,I4 Petrol,300.0,250.0,5.5,60000.0,Petrol,2,400.0,1999.0,
Acura,NSX Type S,Twin-Turbo V6 Hybrid,600.0,307.0,2.9,157000.0,Hybrid,2,666.0,3493.0,
Acura,TLX PMC Edition,V6,290.0,250.0,5.7,62000.0,Petrol,5,362.0,3500.0,
Acura,MDX Advance,V6,290.0,190.0,6.0,60000.0,Petrol,7,362.0,3500.0,
Acura,RDX Technology,I4 Turbocharged,272.0,210.0,6.6,45000.0,Petrol,5,400.0,1500.0,
Acura,ILX Premium,I4,201.0,200.0,6.6,30000.0,Petrol,5,180.0,2400.0,
Acura,TLX A-Spec,V6,290.0,250.0,5.7,50000.0,Petrol,5,362.0,3500.0,
Acura,RDX SH-AWD,I4 Turbocharged,272.0,210.0,6.6,50000.0,Petrol,5,400.0,1500.0,
Acura,MDX SH-AWD,V6,290.0,190.0,6.0,55000.0,Petrol,7,362.0,3500.0,
Acura,RDX Platinum Elite,I4 Turbocharged,272.0,210.0,6.6,55000.0,Petrol,5,400.0,1500.0,
Acura,TLX A-Spec Sedan,V6,290.0,250.0,5.7,50000.0,Petrol,5,362.0,3500.0,
Acura,TLX 2.4L,Inline-4,206.0,210.0,6.0,35000.0,Petrol,5,247.0,2400.0,
Acura,MDX Hybrid,V6 Hybrid,321.0,190.0,6.0,55000.0,Hybrid,7,335.0,3500.0,
Acura,RDX Hybrid,Inline-4 Hybrid,247.0,210.0,6.6,50000.0,Hybrid,5,400.0,1500.0,
Acura,ILX Technology Package,Inline-4,201.0,200.0,6.6,30000.0,Petrol,5,180.0,2400.0,
Acura,NSX GT3 (Track Version),Twin-Turbo V6 Hybrid,500.0,300.0,3.0,150000.0,Hybrid,2,600.0,3493.0,
Acura,RDX Turbo AWD,Inline-4 Turbocharged,272.0,210.0,6.6,45000.0,Petrol,5,400.0,1500.0,
Acura,TLX 3.5L V6,V6,290.0,250.0,5.7,50000.0,Petrol,5,362.0,3500.0,
Acura,ILX Special Edition,Inline-4,201.0,200.0,6.6,30000.0,Petrol,5,180.0,2400.0,
Acura,MDX SH-AWD w/Technology Package,V6,290.0,190.0,6.0,55000.0,Petrol,7,362.0,3500.0,
Acura,NSX 3.5L Hybrid Coupe,Twin-Turbo V6 Hybrid,537.0,307.0,2.9,157000.0,Hybrid,2,666.0,3493.0,
Acura,MDX Elite,V6,290.0,190.0,6.0,58000.0,Petrol,7,362.0,3500.0,
Acura,TLX V6 Advance,V6,290.0,250.0,5.7,46000.0,Petrol,5,362.0,3500.0,
Acura,NSX Carbon Edition,Twin-Turbo V6 Hybrid,537.0,307.0,2.9,157000.0,Hybrid,2,666.0,3493.0,
Acura,RDX Turbo SH-AWD,Turbocharged I4,272.0,210.0,6.6,42000.0,Petrol,5,400.0,1500.0,
Acura,ILX Technology Plus,Inline-4,201.0,200.0,6.6,28000.0,Petrol,5,180.0,2400.0,
Acura,TLX Type S PMC Edition,Turbocharged V6,355.0,250.0,5.1,54000.0,Petrol,5,480.0,3000.0,
Acura,MDX Sport Hybrid,V6 Hybrid,321.0,190.0,6.0,52000.0,Hybrid,7,335.0,3500.0,
Peugeot,208,Inline-4,82.0,180.0,10.5,22000.0,Petrol,5,160.0,1199.0,
Peugeot,2008,Inline-4,100.0,190.0,9.0,25000.0,Petrol,5,205.0,1199.0,
Peugeot,301,Inline-4,115.0,185.0,10.0,23500.0,Petrol,5,150.0,1598.0,
Peugeot,308,Inline-4,130.0,200.0,8.0,28000.0,Petrol,5,230.0,1598.0,
Peugeot,3008,Inline-4,180.0,210.0,7.5,32000.0,Petrol,5,400.0,1598.0,
Peugeot,5008,Inline-4,165.0,200.0,9.5,35000.0,Diesel,7,400.0,1998.0,
Peugeot,508,Inline-4,180.0,235.0,8.0,35500.0,Petrol,5,300.0,1998.0,
Peugeot,Partner,Diesel I4,75.0,160.0,12.0,22500.0,Diesel,5,200.0,1560.0,
Peugeot,Expert,Diesel I4,120.0,180.0,10.0,30000.0,Diesel,3,300.0,1997.0,
Peugeot,Boxer,Diesel I4,140.0,160.0,11.0,32000.0,Diesel,3,340.0,2200.0,
Peugeot,e-208,Electric Motor,136.0,150.0,8.1,35000.0,Electric,5,260.0,,50.0
Peugeot,e-2008,Electric Motor,136.0,150.0,8.5,38000.0,Electric,5,260.0,,50.0
Peugeot,208 GTI,Inline-4,208.0,230.0,6.5,28000.0,Petrol,5,300.0,1598.0,
Peugeot,308 GTI,Inline-4,270.0,250.0,6.0,35000.0,Petrol,5,330.0,1598.0,
Peugeot,508 PSE (Peugeot Sport Engineered),Hybrid I4,360.0,250.0,5.2,55000.0,Hybrid,5,520.0,1598.0,
Peugeot,308 Allure,Inline-4,130.0,205.0,9.3,25000.0,Petrol,5,230.0,1199.0,
Peugeot,2008 Allure,Inline-4,130.0,200.0,9.7,27000.0,Petrol,5,230.0,1199.0,
Peugeot,3008 Allure,Inline-4,180.0,210.0,8.0,30000.0,Petrol,5,250.0,1499.0,
Peugeot,5008 Allure,Inline-4,180.0,200.0,8.5,33000.0,Petrol,7,250.0,1499.0,
Peugeot,508 Allure,Inline-4,180.0,225.0,8.0,35000.0,Petrol,5,250.0,1499.0,
Peugeot,3008 GT,Inline-4,200.0,220.0,7.5,35000.0,Petrol,5,280.0,1598.0,
Peugeot,508 GT,Inline-4,225.0,235.0,6.8,40000.0,Petrol,5,300.0,1598.0,
Peugeot,3008 GT Hybrid,Hybrid I4,300.0,235.0,6.0,45000.0,Hybrid,5,400.0,1598.0,
Peugeot,5008 GT Hybrid,Hybrid I4,300.0,210.0,6.5,48000.0,Hybrid,7,400.0,1598.0,
Peugeot,208 Allure Premium,Inline-4,130.0,200.0,9.5,28000.0,Petrol,5,230.0,1199.0,
Peugeot,Partner Tepee,Inline-4,100.0,170.0,12.0,25000.0,Diesel,5,260.0,1560.0,
Peugeot,Expert L2H1,Inline-4,120.0,160.0,13.0,30000.0,Diesel,3,320.0,1997.0,
Peugeot,Boxer L2H2,Inline-4,130.0,140.0,14.0,35000.0,Diesel,3,350.0,2200.0,
Peugeot,Partner Electric,Electric Motor,136.0,130.0,9.0,40000.0,Electric,5,260.0,,
Peugeot,Expert Electric,Electric Motor,136.0,130.0,9.5,45000.0,Electric,5,260.0,,
Peugeot,208 PSE (Peugeot Sport Engineered),Hybrid I4,225.0,250.0,5.5,45000.0,Hybrid,5,360.0,1598.0,
Peugeot,308 PSE,Hybrid I4,360.0,250.0,5.0,55000.0,Hybrid,5,520.0,1598.0,
Peugeot,508 PSE,Hybrid I4,360.0,250.0,5.2,60000.0,Hybrid,5,520.0,1598.0,
Peugeot,3008 PSE,Hybrid I4,300.0,235.0,6.0,50000.0,Hybrid,5,400.0,1598.0,
Peugeot,2008 Active,Inline-4,100.0,190.0,11.2,22000.0,Petrol,5,205.0,1199.0,
Peugeot,3008 Active,Inline-4,130.0,200.0,10.0,30000.0,Petrol,5,240.0,1499.0,
Peugeot,5008 Active,Inline-4,130.0,190.0,10.5,33000.0,Petrol,7,240.0,1499.0,
Peugeot,3008 Allure Premium,Inline-4,130.0,200.0,9.8,32000.0,Petrol,5,240.0,1499.0,
Peugeot,5008 Allure Premium,Inline-4,130.0,190.0,10.2,35000.0,Petrol,7,240.0,1499.0,
Peugeot,3008 GT Line,Inline-4,180.0,210.0,8.5,35000.0,Petrol,5,250.0,1598.0,
Peugeot,5008 GT Line,Inline-4,180.0,200.0,9.0,38000.0,Petrol,7,250.0,1598.0,
Peugeot,2008 GT,Inline-4,130.0,200.0,9.3,25000.0,Petrol,5,230.0,1199.0,
Peugeot,5008 GT,Inline-4,180.0,210.0,8.2,40000.0,Petrol,7,250.0,1598.0,
Peugeot,508 SW (Station Wagon),Inline-4,180.0,220.0,8.4,35000.0,Petrol,5,300.0,1598.0,
Peugeot,508 Saloon,Inline-4,180.0,210.0,8.6,37000.0,Petrol,5,300.0,1598.0,
Peugeot,308 Saloon,Inline-4,130.0,200.0,9.0,28000.0,Petrol,5,230.0,1199.0,
Peugeot,301 Sedan,Inline-4,82.0,180.0,12.0,20000.0,Petrol,5,115.0,1199.0,
Peugeot,208 Sedan,Inline-4,100.0,190.0,11.2,22000.0,Petrol,5,205.0,1199.0,
Ford,Fusion (Mondeo),2.0L Hybrid,205.0,,7.5,32500.0,Petrol/Hybrid,5,300.0,2000.0,
Ford,Taurus,3.5L V6,282.5,,6.5,37500.0,Petrol,5,400.0,3500.0,
Ford,Fiesta,1.0L EcoBoost,142.5,,7.0,20000.0,Petrol,5,210.0,1500.0,
Ford,Focus,1.0L EcoBoost,210.0,,6.5,25000.0,Petrol,5,275.0,2000.0,
Ford,EcoSport,1.0L Turbo Inline-3,144.5,,9.0,22500.0,Petrol,5,185.0,2000.0,
Ford,Escape (Kuga),2.5L Hybrid,190.5,,7.5,31500.0,Petrol/Hybrid,5,215.0,2500.0,
Ford,Edge,2.0L EcoBoost,292.5,,6.5,40000.0,Petrol,5,437.5,2700.0,
Ford,Explorer,2.3L EcoBoost,350.0,,6.0,45000.0,Petrol,7,460.0,3000.0,
Ford,Expedition,3.5L EcoBoost,387.5,,6.5,62500.0,Petrol,8,725.0,5400.0,
Ford,Bronco,2.3L EcoBoost,292.5,,7.5,42500.0,Petrol,4,500.0,2700.0,
Ford,Bronco Sport,1.5L EcoBoost,215.5,,7.0,32000.0,Petrol,5,312.5,2000.0,
Ford,F-150,3.3L V6,370.0,,5.75,55000.0,Petrol/Diesel,5,550.0,5000.0,
Ford,F-250 Super Duty,6.7L Turbo-Diesel,430.0,,6.75,55000.0,Petrol/Diesel,5,875.0,7300.0,
Ford,F-350 Super Duty,6.7L Turbo-Diesel,462.5,,7.5,60000.0,Diesel,5,1125.0,7300.0,
Ford,Maverick,2.5L Hybrid,220.5,,7.25,26000.0,Hybrid/Petrol,5,315.0,2000.0,
Ford,Ranger,2.3L Turbo Inline-4,297.5,,6.5,35000.0,Petrol/Diesel,5,470.0,2700.0,
Ford,Mustang Mach-E,Electric Motor,385.0,180.0,,52000.0,Electric,5,,,68.0
Ford,F-150 Lightning,Electric Motor,452.0,180.0,4.5,65000.0,Electric,5,1051.0,,98.0
Ford,Escape Hybrid,2.5L Inline-4 + Electric,200.0,180.0,7.7,33000.0,Hybrid,5,,2500.0,
Ford,Explorer Hybrid,3.3L V6 + Electric,318.0,180.0,7.5,52500.0,Hybrid,7,500.0,3300.0,
Ford,Mustang,5.0L V8,450.0,250.0,4.3,55000.0,Petrol,4,530.0,5000.0,
Ford,GT,3.5L Twin-Turbo V6,660.0,348.0,3.0,500000.0,Petrol,2,746.0,3500.0,
Ford,Focus ST,2.3L Turbo Inline-4,280.0,250.0,5.7,30000.0,Petrol,5,420.0,2300.0,
Ford,Fiesta ST,1.5L Turbo Inline-3,200.0,230.0,6.5,23000.0,Petrol,5,290.0,1500.0,
Ford,Bronco Raptor,3.0L Twin-Turbo V6,400.0,220.0,5.5,70000.0,Petrol,4,583.0,3000.0,
Ford,Ranger Raptor,2.7L Twin-Turbo V6,392.0,200.0,6.0,45000.0,Petrol,5,583.0,2700.0,
Ford,F-150 Raptor,3.5L Twin-Turbo V6,450.0,200.0,5.0,70000.0,Petrol,5,691.0,3500.0,
Ford,Puma,Turbocharged Inline-3,123.0,191.0,9.6,28000.0,Petrol,5,200.0,1000.0,
Ford,Territory,Turbocharged Inline-4,140.0,180.0,11.0,32000.0,Petrol,5,225.0,1500.0,
Ford,Everest,Turbocharged Inline-4,210.0,190.0,10.5,52000.0,Diesel,7,500.0,2000.0,
Ford,Flex,Naturally Aspirated V6,287.0,200.0,7.9,31000.0,Petrol,7,345.0,3500.0,
Ford,Transit,EcoBlue Turbo Diesel,170.0,160.0,12.0,43455.0,Diesel,8,405.0,2000.0,
Ford,Transit Connect,Inline-4 Gasoline Engine,162.0,175.0,10.5,29365.0,Petrol,4,200.0,2000.0,
Ford,F-450 Super Duty,Turbocharged V8 Diesel,475.0,165.0,8.5,61625.0,Diesel,4,1424.0,6700.0,
Ford,F-550 Super Duty,Turbocharged V8 Diesel,475.0,165.0,8.8,64540.0,Diesel,4,1424.0,6700.0,
Ford,Mustang Shelby GT500,Supercharged V8,760.0,290.0,3.5,79420.0,Petrol,2,847.0,5200.0,
Ford,Mustang Shelby GT350,Naturally Aspirated V8,526.0,280.0,4.0,59140.0,Petrol,2,582.0,5200.0,
Ford,F-150 Platinum,Turbocharged V6,400.0,180.0,6.5,64695.0,Petrol,5,678.0,3500.0,
Ford,F-150 Limited,Turbocharged V6,450.0,190.0,6.1,84910.0,Petrol,5,678.0,3500.0,
Ford,Explorer Platinum,Turbocharged V6,400.0,230.0,6.0,56505.0,Petrol,7,563.0,3000.0,
Ford,Expedition King Ranch,Turbocharged V6,440.0,210.0,6.8,79560.0,Petrol,7,691.0,3500.0,
Ford,Transit Custom,EcoBlue Turbo Diesel,130.0,160.0,12.5,35000.0,Diesel,5,385.0,2000.0,
Ford,E-Series Cutaway,V8 Gasoline Engine,350.0,140.0,13.0,36000.0,Petrol,2,569.0,7300.0,
Ford,Transit Chassis Cab,EcoBlue Turbo Diesel,170.0,160.0,11.5,37000.0,Diesel,2,405.0,2000.0,
Ford,Transit Electric (E-Transit),Electric Motor,266.0,140.0,9.0,52000.0,Electric,7,430.0,,89.0
Ford,Explorer Plug-in Hybrid,V6 Hybrid + Electric Motor,457.0,225.0,6.0,53000.0,Hybrid,7,825.0,3000.0,
Ford,Maverick Hybrid,I4 Hybrid,191.0,180.0,7.8,25000.0,Hybrid,5,210.0,2500.0,
Ford,Mustang (2024),V8 Gasoline Engine,450.0,250.0,4.5,60000.0,Petrol,4,570.0,5000.0,
Ford,Ranger (2024),I4 Turbo Diesel,210.0,180.0,8.0,40000.0,Diesel,5,500.0,2000.0,
Ford,Escape Plug-in Hybrid (2024),I4 Hybrid,221.0,190.0,7.5,38000.0,Hybrid,5,210.0,2500.0,
Ford,Bronco (2024),V6 EcoBoost,310.0,200.0,6.7,45000.0,Petrol,5,542.0,2700.0,
Ford,Explorer (2024),V6 Turbocharged,400.0,230.0,5.9,55000.0,Petrol,7,563.0,3000.0,
Mitsubishi,Mirage,1.2L MIVEC,78.0,170.0,12.0,17000.0,Petrol,5,100.0,1200.0,
Mitsubishi,Mirage G4,1.2L MIVEC,78.0,170.0,12.0,18000.0,Petrol,5,100.0,1200.0,
Mitsubishi,Outlander,2.5L 4-Cylinder,181.0,190.0,9.5,31500.0,Petrol,7,245.0,2500.0,
Mitsubishi,Outlander PHEV,2.4L Hybrid,248.0,170.0,10.5,41000.0,Hybrid,5,300.0,2400.0,
Mitsubishi,Eclipse Cross,1.5L Turbo,152.0,180.0,9.8,26500.0,Petrol,5,250.0,1500.0,
Mitsubishi,ASX (Outlander Sport),2.0L MIVEC,148.0,190.0,10.0,24500.0,Petrol,5,197.0,2000.0,
Mitsubishi,Pajero,3.2L Diesel Turbo,189.0,180.0,10.5,42500.0,Diesel,7,441.0,3200.0,
Mitsubishi,Pajero Sport,2.4L Diesel Turbo,181.0,180.0,11.0,37500.0,Diesel,7,430.0,2400.0,
Mitsubishi,Triton (L200),2.4L Diesel Turbo,181.0,177.0,10.5,30000.0,Diesel,5,430.0,2400.0,
Mitsubishi,Lancer Evolution X,2.0L Turbocharged,291.0,240.0,5.0,45000.0,Petrol,5,407.0,2000.0,
Mitsubishi,i-MiEV (Electric),Electric Motor,66.0,130.0,15.0,24500.0,Electric,4,196.0,,16.0
Mitsubishi,Xpander,1.5L MIVEC,105.0,170.0,13.5,22500.0,Petrol,7,141.0,1500.0,
Mitsubishi,Delica D:5,2.2L Diesel Turbo,145.0,175.0,11.0,37500.0,Diesel,7,360.0,2200.0,
Mitsubishi,Colt,1.1L,112.5,,10.5,17500.0,Petrol,5,140.0,1500.0,
Mitsubishi,Grandis,2.4L MIVEC,165.0,190.0,11.0,27500.0,Petrol,7,217.0,2400.0,
Mitsubishi,Outlander Black Edition,2.5L 4-Cylinder,181.0,190.0,9.5,33500.0,Petrol,7,245.0,2500.0,
Mitsubishi,Outlander SEL,2.5L 4-Cylinder,181.0,190.0,9.5,32500.0,Petrol,7,245.0,2500.0,
Mitsubishi,Outlander SE,2.5L 4-Cylinder,181.0,190.0,9.5,30500.0,Petrol,7,245.0,2500.0,
Mitsubishi,Eclipse Cross Black Edition,1.5L Turbo,152.0,180.0,9.8,29000.0,Petrol,5,250.0,1500.0,
Mitsubishi,ASX Exceed,2.0L MIVEC,148.0,190.0,10.0,27000.0,Petrol,5,197.0,2000.0,
Mitsubishi,Triton Athlete,2.4L Diesel Turbo,181.0,177.0,10.5,31000.0,Diesel,5,430.0,2400.0,
Mitsubishi,Pajero Final Edition,3.2L Diesel Turbo,189.0,180.0,10.5,47500.0,Diesel,7,441.0,3200.0,
Mitsubishi,L200 Barbarian X,2.4L Diesel Turbo,181.0,177.0,10.5,32500.0,Diesel,5,430.0,2400.0,
Mitsubishi,Space Star,1.2L MIVEC,78.0,170.0,12.0,16000.0,Petrol,5,100.0,1200.0,
Mitsubishi,Lancer EX,1.6L MIVEC,132.5,,10.0,22500.0,Petrol,5,175.5,2000.0,
Mitsubishi,Montero Sport,2.4L Diesel Turbo,181.0,180.0,11.0,37500.0,Diesel,7,430.0,2400.0,
Mitsubishi,Attrage,1.2L MIVEC,78.0,170.0,12.5,16000.0,Petrol,5,100.0,1200.0,
Mitsubishi,RVR SE,2.0L MIVEC,148.0,190.0,10.5,24000.0,Petrol,5,197.0,2000.0,
Mitsubishi,Delica Van,2.0L Diesel,145.0,,11.5,32500.0,Diesel,7,360.0,2200.0,
Mitsubishi,Canter (Truck),3.0L Diesel,150.0,120.0,,40000.0,Diesel,2,370.0,3000.0,
Mitsubishi,Lancer GLX,1.6L MIVEC,115.0,190.0,11.5,18500.0,Petrol,5,154.0,1600.0,
Mitsubishi,Pajero GLS,3.2L Diesel Turbo,189.0,180.0,10.5,47500.0,Diesel,7,441.0,3200.0,
Mitsubishi,Xpander Cross,1.5L MIVEC,105.0,170.0,12.0,22500.0,Petrol,7,141.0,1500.0,
Mitsubishi,Eclipse Cross PHEV,2.4L PHEV,188.0,180.0,10.5,37500.0,Plug-in Hybrid,5,199.0,2400.0,
Mitsubishi,Outlander ES,2.5L 4-Cylinder,181.0,190.0,9.5,29000.0,Petrol,7,245.0,2500.0,
Mitsubishi,Montero GLX,2.4L Diesel Turbo,181.0,180.0,11.0,37500.0,Diesel,7,430.0,2400.0,
Mitsubishi,Triton GLX-R,2.4L Diesel Turbo,181.0,177.0,10.5,31000.0,Diesel,5,430.0,2400.0,
Mitsubishi,ASX Dynamic,2.0L MIVEC,148.0,190.0,10.0,26500.0,Petrol,5,197.0,2000.0,
Mitsubishi,Mirage ES,1.2L MIVEC,78.0,170.0,12.5,16000.0,Petrol,5,100.0,1200.0,
Mitsubishi,Outlander LE,2.5L 4-Cylinder,181.0,190.0,9.5,32500.0,Petrol,7,245.0,2500.0,
Mitsubishi,Fuso Fighter (Truck),7.5L Diesel,240.0,120.0,,80000.0,Diesel,2,686.0,7500.0,
Mitsubishi,Fuso Canter Eco Hybrid,3.0L Diesel Hybrid,150.0,120.0,,55000.0,Diesel Hybrid,2,370.0,3000.0,
Mitsubishi,Space Runner,1.8L MIVEC,140.0,185.0,10.5,21500.0,Petrol,5,170.0,1800.0,
Mitsubishi,Toppo BJ,0.7L 3-Cylinder,52.0,130.0,15.0,11000.0,Petrol,4,60.0,660.0,
Mitsubishi,Chariot,2.0L MIVEC,140.0,185.0,10.5,21500.0,Petrol,7,170.0,2000.0,
Mitsubishi,Lancer SE Limited,2.0L MIVEC,148.0,200.0,10.0,22500.0,Petrol,5,197.0,2000.0,
Mitsubishi,Pajero SWB (Short Wheel Base),3.2L Diesel Turbo,189.0,180.0,10.5,47500.0,Diesel,5,441.0,3200.0,
Mitsubishi,Delica Space Gear,2.4L Petrol,145.0,170.0,13.0,32500.0,Petrol,7,206.0,2400.0,
Mitsubishi,i (Kei Car),0.7L 3-Cylinder,64.0,130.0,15.5,13500.0,Petrol,4,94.0,660.0,
Mitsubishi,Dion,2.0L 4-Cylinder,135.0,180.0,11.5,16500.0,Petrol,7,181.0,2000.0,
Mitsubishi,Airtrek,2.4L 4-Cylinder,160.0,190.0,11.0,22500.0,Petrol,5,214.0,2400.0,
Mitsubishi,eK Space,0.7L 3-Cylinder,52.0,130.0,15.0,11000.0,Petrol,4,60.0,660.0,
Mitsubishi,eK X,0.7L 3-Cylinder,64.0,140.0,13.5,13500.0,Petrol,4,94.0,660.0,
Mitsubishi,Colt CZC Convertible,1.5L Turbocharged,147.0,200.0,9.5,27500.0,Petrol,4,210.0,1500.0,
Mitsubishi,Galant Fortis,2.0L MIVEC,154.0,200.0,10.0,20000.0,Petrol,5,200.0,2000.0,
Mitsubishi,Endeavor,3.8L V6,225.0,190.0,9.5,31500.0,Petrol,5,343.0,3800.0,
Mitsubishi,Grand Lancer,1.8L MIVEC,138.0,190.0,11.5,22500.0,Petrol,5,173.0,1800.0,
Mitsubishi,Sigma,3.0L V6,210.0,220.0,8.5,37500.0,Petrol,5,270.0,3000.0,
Mitsubishi,Town Box,0.7L 3-Cylinder,48.0,120.0,16.0,11000.0,Petrol,4,60.0,660.0,
Mitsubishi,Minicab MiEV,Electric Motor,64.0,100.0,,19000.0,Electric,2,196.0,,16.0
Mazda,Mazda3,2.0L SkyActiv-G,155.0,200.0,8.9,24000.0,Petrol,5,213.0,2000.0,
Mazda,Mazda3 Hatchback,2.5L SkyActiv-G,186.0,210.0,8.3,26000.0,Petrol,5,252.0,2500.0,
Mazda,Mazda6,2.5L Turbocharged,250.0,240.0,6.4,31000.0,Petrol,5,420.0,2500.0,
Mazda,CX-3,2.0L SkyActiv-G,146.0,180.0,9.5,23000.0,Petrol,5,197.0,2000.0,
Mazda,CX-30,2.5L SkyActiv-G,186.0,204.0,8.7,25500.0,Petrol,5,252.0,2500.0,
Mazda,CX-5,2.5L SkyActiv-G,187.0,200.0,8.8,29000.0,Petrol,5,252.0,2500.0,
Mazda,CX-50,2.5L Turbocharged,256.0,220.0,6.9,32500.0,Petrol,5,434.0,2500.0,
Mazda,CX-8,2.2L Diesel,187.0,200.0,9.2,39000.0,Diesel,7,450.0,2200.0,
Mazda,CX-9,2.5L Turbocharged,250.0,210.0,7.2,41500.0,Petrol,7,420.0,2500.0,
Mazda,CX-90,3.3L Inline-6 Turbo,340.0,240.0,6.2,55000.0,Petrol,7,500.0,3300.0,
Mazda,MX-5 Miata,2.0L SkyActiv-G,181.0,225.0,6.5,30000.0,Petrol,2,205.0,2000.0,
Mazda,MX-5 Miata RF,2.0L SkyActiv-G,181.0,225.0,6.5,36500.0,Petrol,2,205.0,2000.0,
Mazda,MX-30 Electric,Electric Motor,143.0,140.0,9.7,35000.0,Electric,5,271.0,,35.5
Mazda,CX-4,2.0L SkyActiv-G,158.0,190.0,9.6,25000.0,Petrol,5,202.0,2000.0,
Mazda,CX-7,2.3L Turbocharged,244.0,210.0,7.9,30500.0,Petrol,5,350.0,2300.0,
Mazda,Tribute,3.0L V6,200.0,190.0,9.0,27000.0,Petrol,5,270.0,3000.0,
Mazda,B-Series Pickup,2.5L Diesel,143.0,170.0,11.5,22500.0,Diesel,5,330.0,2500.0,
Mazda,BT-50,3.2L Turbo Diesel,200.0,180.0,10.0,31000.0,Diesel,5,470.0,3200.0,
Mazda,RX-7,1.3L Rotary Twin-Turbo,276.0,250.0,5.5,40000.0,Petrol,4,314.0,1300.0,
Mazda,RX-3,1.2L Rotary,110.0,180.0,8.9,17500.0,Petrol,4,145.0,1200.0,
Mazda,323F,1.6L Inline-4,105.0,180.0,10.5,16000.0,Petrol,5,145.0,1600.0,
Mazda,Familia Sedan,1.5L Inline-4,100.0,175.0,11.0,14000.0,Petrol,5,135.0,1500.0,
Mazda,Premacy,2.0L Inline-4,138.0,190.0,9.8,21000.0,Petrol,7,180.0,2000.0,
Mazda,Demio,1.5L SkyActiv-G,108.0,180.0,10.2,15500.0,Petrol,5,142.0,1500.0,
Mazda,Millenia,2.3L Miller Cycle V6,210.0,215.0,8.2,27500.0,Petrol,5,280.0,2300.0,
Mazda,Eunos Cosmo,2.0L Twin-Rotor Turbo,280.0,240.0,6.0,45000.0,Petrol,4,300.0,2000.0,
Mazda,Atenza,2.5L SkyActiv-G,192.0,210.0,8.5,25000.0,Petrol,5,252.0,2500.0,
Mazda,Roadpacer AP,1.3L Rotary,130.0,170.0,11.5,22500.0,Petrol,5,165.0,1300.0,
Mazda,626,2.0L Inline-4,140.0,190.0,9.5,20000.0,Petrol,5,180.0,2000.0,
Mazda,929,3.0L V6,205.0,220.0,8.0,27500.0,Petrol,5,270.0,3000.0,
Mazda,Luce,1.8L Rotary,135.0,180.0,10.5,17500.0,Petrol,5,170.0,1800.0,
Mazda,Capella,1.6L Inline-4,110.0,175.0,11.2,16000.0,Petrol,5,145.0,1600.0,
Mazda,Carol,660cc Inline-3,63.0,140.0,15.5,10500.0,Petrol,4,90.0,660.0,
Mazda,Autozam AZ-1,657cc Turbocharged Inline-3,63.0,140.0,11.0,15000.0,Petrol,2,85.0,657.0,
Mazda,Spiano,660cc Inline-3,54.0,130.0,16.0,9000.0,Petrol,4,80.0,660.0,
Mazda,Verisa,1.5L Inline-4,113.0,170.0,11.0,16000.0,Petrol,5,140.0,1500.0,
Mazda,MX-6,2.5L V6,164.0,210.0,8.8,21000.0,Petrol,4,215.0,2500.0,
Mazda,MPV,3.0L V6,200.0,185.0,9.5,27500.0,Petrol,7,265.0,3000.0,
